Cell B125: Value=SA Police Series (English ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell C125: Value=Sahara Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell D125: Value=Sahara Series (English ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell A126: Value=1. Nag van geen Genade, Bold=False, FillType=None, Color=00000000
Cell B126: Value=1. Night of no Mercy, Bold=False, FillType=None, Color=00000000
Cell C126: Value=1. Bloedspore in die Sahara, Bold=False, FillType=None, Color=00000000
Cell D126: Value=1. Blood Trails in the Sahara, Bold=False, FillType=None, Color=00000000
Cell A127: Value=2. Aasvoëls van die Kalahari, Bold=False, FillType=None, Color=00000000
Cell B127: Value=2. Vultures of the Kalahari, Bold=False, FillType=None, Color=00000000
Cell C127: Value=2. Bloedhond in die Sahara, Bold=False, FillType=None, Color=00000000
Cell D127: Value=2. Bloodhound in the Sahara, Bold=False, FillType=None, Color=00000000
Cell A128: Value=3. Die Bloedhonde Blaf, Bold=False, FillType=None, Color=00000000
Cell B128: Value=3. The Bloodhounds Bark, Bold=False, FillType=None, Color=00000000
Cell C128: Value=3. Skaduwee oor die Sahara, Bold=False, FillType=None, Color=00000000
Cell D128: Value=3. Shadows over the Sahara, Bold=False, FillType=None, Color=00000000
Cell A129: Value=4. Geheim van die Sederberg, Bold=False, FillType=None, Color=00000000
Cell B129: Value=4. Secret of the Cederberg, Bold=False, FillType=None, Color=00000000
Cell C129: Value=4. Wraak trek oor die Sahara, Bold=False, FillType=None, Color=00000000
Cell D129: Value=4. Vengeance Sweeps the Sahara, Bold=False, FillType=None, Color=00000000
Cell A130: Value=5. Die Skatte van Monomotapa, Bold=False, FillType=None, Color=00000000
Cell B130: Value=5. The Treasures of Monomotapa, Bold=False, FillType=None, Color=00000000
Cell C130: Value=5. Makkers van die Dood, Bold=False, FillType=None, Color=00000000
Cell D130: Value=5. Companions of Death, Bold=False, FillType=None, Color=00000000
Cell A131: Value=6. Wraak uit die Verlede, Bold=False, FillType=None, Color=00000000
Cell B131: Value=6. Vengeance from the Past, Bold=False, FillType=None, Color=00000000
Cell C131: Value=6. Bloedige Robyn, Bold=False, FillType=None, Color=00000000
Cell D131: Value=6. Bloody Ruby, Bold=False, FillType=None, Color=00000000
Cell A132: Value=7. Gees van die Toordokter, Bold=False, FillType=None, Color=00000000
Cell B132: Value=7. Spirit of the Witch Doctor, Bold=False, FillType=None, Color=00000000
Cell C132: Value=7. Gebied Zero, Bold=False, FillType=None, Color=00000000
Cell D132: Value=7. Area Zero, Bold=False, FillType=None, Color=00000000
Cell A133: Value=8. Die Waansinnige Besoeker, Bold=False, FillType=None, Color=00000000
Cell B133: Value=8. The Deranged Visitor, Bold=False, FillType=None, Color=00000000
Cell C133: Value=8. Die Muiters, Bold=False, FillType=None, Color=00000000
Cell D133: Value=8. The Deserters, Bold=False, FillType=None, Color=00000000
Cell A134: Value=9. Die Slange van Tumara, Bold=False, FillType=None, Color=00000000
Cell B134: Value=9. The Snakes of Tumara, Bold=False, FillType=None, Color=00000000
Cell C134: Value=9. So Donker die Wraak, Bold=False, FillType=None, Color=00000000
Cell D134: Value=9. Dark Vengeance, Bold=False, FillType=None, Color=00000000
Cell A135: Value=10. Sluipers in die Namib, Bold=False, FillType=None, Color=00000000
Cell B135: Value=10. Stalkers in the Namib, Bold=False, FillType=None, Color=00000000
Cell C135: Value=10. So Soet die Wraak, Bold=False, FillType=None, Color=00000000
Cell D135: Value=10. Sweet Revenge, Bold=False, FillType=None, Color=00000000
Cell A136: Value=11. Slagoffer van die Tokkelos, Bold=False, FillType=None, Color=00000000
Cell B136: Value=11. Victim of the Tokkelos, Bold=False, FillType=None, Color=00000000
Cell C136: Value=11. Tempel van Geweld, Bold=False, FillType=None, Color=00000000
Cell D136: Value=11. Temple of Violence, Bold=False, FillType=None, Color=00000000
Cell A137: Value=12. Die Baron van die Namib, Bold=False, FillType=None, Color=00000000
Cell B137: Value=12. The Baron of the Namib, Bold=False, FillType=None, Color=00000000
Cell C137: Value=12. Straf Ekspedisie, Bold=False, FillType=None, Color=00000000
Cell D137: Value=12. Penalty Expedition, Bold=False, FillType=None, Color=00000000
Cell A138: Value=13. Monster uit die Mis, Bold=False, FillType=None, Color=00000000
Cell B138: Value=13. Monster in the Mist, Bold=False, FillType=None, Color=00000000
Cell C138: Value=13. Gil in die Nag, Bold=False, FillType=None, Color=00000000
Cell D138: Value=13. Scream at Night, Bold=False, FillType=None, Color=00000000
Cell A139: Value=14. My Metgesel die Dood, Bold=False, FillType=None, Color=00000000
Cell B139: Value=14. Death is my Companion, Bold=False, FillType=None, Color=00000000
Cell A140: Value=15. Vallei van Wit Beendere, Bold=False, FillType=None, Color=00000000
Cell B140: Value=15. Valley of White Bones, Bold=False, FillType=None, Color=00000000
Cell A141: Value=16. Rivier van Onheil, Bold=False, FillType=None, Color=00000000
Cell B141: Value=16. River of Misfortune, Bold=False, FillType=None, Color=00000000
Cell A142: Value=17. Terwyl die Nagwolf Huil, Bold=False, FillType=None, Color=00000000
Cell B142: Value=17. The Night Wolf Howls, Bold=False, FillType=None, Color=00000000
Cell A143: Value=18. Vrou van Skarlaken, Bold=False, FillType=None, Color=00000000
Cell B143: Value=18. The Scarlet Woman, Bold=False, FillType=None, Color=00000000
Cell A144: Value=19. Een Uur vir Satan, Bold=False, FillType=None, Color=00000000
Cell B144: Value=19. One Hour for Satan, Bold=False, FillType=None, Color=00000000
Cell A145: Value=20. Geen Galg vir jou, Bold=False, FillType=None, Color=00000000
Cell B145: Value=20. No Gallows for You, Bold=False, FillType=None, Color=00000000
Cell A146: Value=21. Glimmende Skedels, Bold=False, FillType=None, Color=00000000
Cell B146: Value=21. Gleaming Skulls, Bold=False, FillType=None, Color=00000000
Cell A147: Value=22. Vrou in die Skaduwees, Bold=False, FillType=None, Color=00000000
Cell B147: Value=22. Woman in the Shadows, Bold=False, FillType=None, Color=00000000
Cell A148: Value=23. Reën oor die Berge, Bold=False, FillType=None, Color=00000000
Cell B148: Value=23. Rain over the Mountains, Bold=False, FillType=None, Color=00000000
Cell A149: Value=24. Die Band van Bloed, Bold=False, FillType=None, Color=00000000
Cell B149: Value=24. Band of Blood, Bold=False, FillType=None, Color=00000000
Cell A151: Value=Maagd van die See Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell B151: Value=Red Ruby Series (English ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell C151: Value=Tamar Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell D151: Value=Tamar Series (English ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell A152: Value=1. Maagd van die See, Bold=False, FillType=None, Color=00000000
Cell B152: Value=1. The Red Ruby, Bold=False, FillType=None, Color=00000000
Cell C152: Value=1. Tamar van die Woud, Bold=False, FillType=None, Color=00000000
Cell D152: Value=1. Tamar of the Forest, Bold=False, FillType=None, Color=00000000
Cell A153: Value=2. Skat onder die Palms, Bold=False, FillType=None, Color=00000000
Cell B153: Value=2. The Pirate’s Treasure, Bold=False, FillType=None, Color=00000000
Cell C153: Value=2. Tamar en die Indringers, Bold=False, FillType=None, Color=00000000
Cell D153: Value=2. Tamar and the Invaders, Bold=False, FillType=None, Color=00000000
Cell A154: Value=3. Robyn uit die Paradys, Bold=False, FillType=None, Color=00000000
Cell B154: Value=3. Emerald of the High Seas, Bold=False, FillType=None, Color=00000000
Cell A155: Value=4. Boodskap uit die Blou, Bold=False, FillType=None, Color=00000000
Cell B155: Value=4. Echoes from the Sky, Bold=False, FillType=None, Color=00000000
Cell A156: Value=5. Die Pêrel van Malsia, Bold=False, FillType=None, Color=00000000
Cell B156: Value=5. Quest for the Pearl of Malsia, Bold=False, FillType=None, Color=00000000
Cell A157: Value=6. Die Tier van Siam, Bold=False, FillType=None, Color=00000000
Cell B157: Value=6. The Kings Ransom, Bold=False, FillType=None, Color=00000000
Cell A158: Value=7. Die Mal Seerower, Bold=False, FillType=None, Color=00000000
Cell B158: Value=7. Curse of the Mad Pirate, Bold=False, FillType=None, Color=00000000
Cell A159: Value=8. Seerower Vel die Vonnis, Bold=False, FillType=None, Color=00000000
Cell B159: Value=8. Pirates Execute the Verdict, Bold=False, FillType=None, Color=00000000
Cell A160: Value=9. Die Geheim van die Sluiskerk, Bold=False, FillType=None, Color=00000000
Cell B160: Value=9. Whispers of the Sunken Ship, Bold=False, FillType=None, Color=00000000
Cell A162: Value=Swerwer Speurder Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell B162: Value=Wanderer Detective Series (English ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell C162: Value=Ryk Schoonraad Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell D162: Value=Ryk Schoonraad Series (English ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell A163: Value=1. Vrees Vannag, Bold=False, FillType=None, Color=00000000
Cell B163: Value=1. Fear Tonight, Bold=False, FillType=None, Color=00000000
Cell C163: Value=1. Vuilspel op die Vlaktes, Bold=False, FillType=None, Color=00000000
Cell D163: Value=1. Secrets of the Plains, Bold=False, FillType=None, Color=00000000
Cell A164: Value=2. Bloedig die Donker, Bold=False, FillType=None, Color=00000000
Cell B164: Value=2. Bloody the Darkness, Bold=False, FillType=None, Color=00000000
Cell C164: Value=2. Vlamme in die Kalahari, Bold=False, FillType=None, Color=00000000
Cell D164: Value=2. Flames in the Kalahari, Bold=False, FillType=None, Color=00000000
Cell A165: Value=3. Die Dodelike Driehoek, Bold=False, FillType=None, Color=00000000
Cell B165: Value=3. The Deadly Triangle, Bold=False, FillType=None, Color=00000000
Cell C165: Value=3. Die Rooi Klippies van Tandberg, Bold=False, FillType=None, Color=00000000
Cell D165: Value=3. The Red Pebbles of Tandberg, Bold=False, FillType=None, Color=00000000
Cell A166: Value=4. Die Dood het Vlerke, Bold=False, FillType=None, Color=00000000
Cell B166: Value=4. Death has Wings, Bold=False, FillType=None, Color=00000000
Cell C166: Value=4. Vreemde Vrou in die Wildernis, Bold=False, FillType=None, Color=00000000
Cell D166: Value=4. Strange Woman in the Wilderness, Bold=False, FillType=None, Color=00000000
Cell A167: Value=5. Voltrek die Vonnis Self, Bold=False, FillType=None, Color=00000000
Cell B167: Value=5. Execute the Sentence, Bold=False, FillType=None, Color=00000000
Cell A168: Value=6. Moord in die Myn, Bold=False, FillType=None, Color=00000000
Cell B168: Value=6. Murder in the Mine, Bold=False, FillType=None, Color=00000000
Cell A169: Value=7. Die Geheim in die Graf, Bold=False, FillType=None, Color=00000000
Cell B169: Value=7. Secret in the Grave, Bold=False, FillType=None, Color=00000000
Cell A170: Value=8. Die Dood Kruip Nader, Bold=False, FillType=None, Color=00000000
Cell B170: Value=8. Death Creeps Closer, Bold=False, FillType=None, Color=00000000
Cell A171: Value=9. Kiem van die Dood, Bold=False, FillType=None, Color=00000000
Cell B171: Value=9. Germ of Death, Bold=False, FillType=None, Color=00000000
Cell A172: Value=10. Riete in die Wind, Bold=False, FillType=None, Color=00000000
Cell B172: Value=10. Reeds in the Wind, Bold=False, FillType=None, Color=00000000
Cell A173: Value=11. Wraak is Myne, Bold=False, FillType=None, Color=00000000
Cell B173: Value=11. Revenge is Mine, Bold=False, FillType=None, Color=00000000
Cell A174: Value=12. Met ŉ Druppel Wyn, Bold=False, FillType=None, Color=00000000
Cell B174: Value=12. With a Drop of Wine, Bold=False, FillType=None, Color=00000000
Cell A175: Value=13. Sterf om Twaalfuur, Bold=False, FillType=None, Color=00000000
Cell B175: Value=13. Die at Twelve O’Clock, Bold=False, FillType=None, Color=00000000
Cell A176: Value=14. Kettings vir die Siel, Bold=False, FillType=None, Color=00000000
Cell B176: Value=14. Chains for the Soul, Bold=False, FillType=None, Color=00000000
Cell A177: Value=15. Ses sal Sterf, Bold=False, FillType=None, Color=00000000
Cell B177: Value=15. Six will Die, Bold=False, FillType=None, Color=00000000
Cell A178: Value=16. Beeldskone Erfgename, Bold=False, FillType=None, Color=00000000
Cell B178: Value=16. The Beautiful Heiresses, Bold=False, FillType=None, Color=00000000
Cell A179: Value=17. Twee Rye Spore, Bold=False, FillType=None, Color=00000000
Cell B179: Value=17. Two Rows of Tracks, Bold=False, FillType=None, Color=00000000
Cell A180: Value=18. Geheime Erfenis, Bold=False, FillType=None, Color=00000000
Cell B180: Value=18. Secret Inheritance, Bold=False, FillType=None, Color=00000000
Cell A181: Value=19. Dreigement uit die Dode, Bold=False, FillType=None, Color=00000000
Cell B181: Value=19. Threat from the Grave, Bold=False, FillType=None, Color=00000000
Cell A182: Value=20. ŉ Fortuin op die Spel, Bold=False, FillType=None, Color=00000000
Cell B182: Value=20. A Fortune at Stake, Bold=False, FillType=None, Color=00000000
Cell A183: Value=21. Die Glimlag van Gevaar, Bold=False, FillType=None, Color=00000000
Cell B183: Value=21. The Smile of Danger, Bold=False, FillType=None, Color=00000000
Cell A184: Value=22. Die Verlore Burggraaf, Bold=False, FillType=None, Color=00000000
Cell B184: Value=22. The Lost Viscount, Bold=False, FillType=None, Color=00000000
Cell A186: Value=Jaap Zeeman Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell B186: Value=Ruimte Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell C186: Value=Henk Human Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell D186: Value=Simon Rand Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell A187: Value=1. Skerp staal , Bold=False, FillType=None, Color=00000000
Cell B187: Value=1. Marsnik III, Bold=False, FillType=None, Color=00000000
Cell C187: Value=1. Die Enslin Krisis, Bold=False, FillType=None, Color=00000000
Cell D187: Value=1. Die Breinduiwels, Bold=False, FillType=None, Color=00000000
Cell A188: Value=2. Verskrikking van Suma, Bold=False, FillType=None, Color=00000000
Cell B188: Value=2. Verwoeste Komeet, Bold=False, FillType=None, Color=00000000
Cell C188: Value=2. Een Ongeluk te Veel, Bold=False, FillType=None, Color=00000000
Cell D188: Value=2. Moord op die Agterkant van die Maan, Bold=False, FillType=None, Color=00000000
Cell A189: Value=3. Bloed op die Branders, Bold=False, FillType=None, Color=00000000
Cell B189: Value=3. Een Tree Terug, Bold=False, FillType=None, Color=00000000
Cell C189: Value=3. Geslepe Prins uit Arabie, Bold=False, FillType=None, Color=00000000
Cell D189: Value=3. Nuwe Faraoh in die Groot Piramide, Bold=False, FillType=None, Color=00000000
Cell A190: Value=4. Die Skedelvlag , Bold=False, FillType=None, Color=00000000
Cell B190: Value=4. Orde van Kreon, Bold=False, FillType=None, Color=00000000
Cell C190: Value=4. Henk Human en die Moordlustige Breindokter, Bold=False, FillType=None, Color=00000000
Cell D190: Value=4. Breinduiwels uit die Ooste, Bold=False, FillType=None, Color=00000000
Cell A191: Value=5. Die Skat van Simeon-Eiland, Bold=False, FillType=None, Color=00000000
Cell B191: Value=5. Wagter in die Ruimte, Bold=False, FillType=None, Color=00000000
Cell C191: Value=5. In die Kloue van Kameraad Kristoff, Bold=False, FillType=None, Color=00000000
Cell D191: Value=5. Die Marsmanne gryp in, Bold=False, FillType=None, Color=00000000
Cell A192: Value=6. Wraak op See , Bold=False, FillType=None, Color=00000000
Cell C192: Value=6. Die Roeklose Mannekyn, Bold=False, FillType=None, Color=00000000
Cell D192: Value=6. Die Onsigbare Gammastrale, Bold=False, FillType=None, Color=00000000
Cell A193: Value=7. Die Goudvloot, Bold=False, FillType=None, Color=00000000
Cell D193: Value=7. Die Graviton Krisis, Bold=False, FillType=None, Color=00000000
Cell A194: Value=8. Swart Kaperskip, Bold=False, FillType=None, Color=00000000
Cell D194: Value=8. Die Man van Venus, Bold=False, FillType=None, Color=00000000
Cell A195: Value=9. Die Beuel van Barbarye, Bold=False, FillType=None, Color=00000000
Cell A197: Value=Spioenasie Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell B197: Value=Temmers van die Woestyn Reeks (Afrikaans ebooks only), Bold=True, FillType=solid, Color=FFFFFF00
Cell A198: Value=1. Die Profeet, Bold=False, FillType=None, Color=00000000
Cell B198: Value=1. Die Bekende Vreemdeling, Bold=False, FillType=None, Color=00000000
Cell A199: Value=2. Die Saboteurs, Bold=False, FillType=None, Color=00000000
Cell B199: Value=2. Die Wind Beveel, Bold=False, FillType=None, Color=00000000
Cell A200: Value=3. Die Tonnel, Bold=False, FillType=None, Color=00000000
Cell B200: Value=3. Ek kom Vannag, Bold=False, FillType=None, Color=00000000
Cell A201: Value=4. Die Formule, Bold=False, FillType=None, Color=00000000
Cell B201: Value=4. Wyn met Bloed, Bold=False, FillType=None, Color=00000000
Cell A202: Value=5. Die Dubbelspel, Bold=False, FillType=None, Color=00000000
Cell B202: Value=5. Gif vir die Hart, Bold=False, FillType=None, Color=00000000
Cell A203: Value=6. Die Geskeurde Valskerm, Bold=False, FillType=None, Color=00000000
Cell B203: Value=6. Vlamme teen die Horison, Bold=False, FillType=None, Color=00000000
Cell B204: Value=7. Moordenaar in Wit, Bold=False, FillType=None, Color=00000000
Cell B205: Value=8. Wind oor haar Graf, Bold=False, FillType=None, Color=00000000
Cell B206: Value=9. Gestaltes in die Skemer, Bold=False, FillType=None, Color=00000000
Cell B207: Value=10. Lantern in die Nag, Bold=False, FillType=None, Color=00000000
Cell B208: Value=11. Nag van Wraak, Bold=False, FillType=None, Color=00000000
Cell B209: Value=12. Geraamtes op die Duine, Bold=False, FillType=None, Color=00000000
Cell B210: Value=13. Skaduwees op die Krans, Bold=False, FillType=None, Color=00000000
Cell B211: Value=14. Sluipers in die Nag, Bold=False, FillType=None, Color=00000000
Cell B212: Value=15. Die Dal van Vrees, Bold=False, FillType=None, Color=00000000
Cell B213: Value=16. Lied van die Klowe, Bold=False, FillType=None, Color=00000000
Cell B214: Value=17. Berg van Verraad, Bold=False, FillType=None, Color=00000000
Cell B215: Value=18. Vlam van Hartstog, Bold=False, FillType=None, Color=00000000
Cell B216: Value=19. Die Nagwind Ween, Bold=False, FillType=None, Color=00000000
Cell B217: Value=20. Wees sterk my Hart, Bold=False, FillType=None, Color=00000000
Cell B218: Value=21. Die Nag het Oë, Bold=False, FillType=None, Color=00000000
Cell B219: Value=22. Wolke voor die Maan, Bold=False, FillType=None, Color=00000000
Cell B220: Value=23. Swerwer uit die Weste, Bold=False, FillType=None, Color=00000000
Cell B221: Value=24. Vrees is my Erfenis, Bold=False, FillType=None, Color=00000000
Cell B222: Value=25. Vreemde Maskers, Bold=False, FillType=None, Color=00000000
Cell B223: Value=26. Ver lê Môre, Bold=False, FillType=None, Color=00000000
Cell B224: Value=27. Duiwels van die Duine, Bold=False, FillType=None, Color=00000000
Cell B225: Value=28. Ridders uit die Bose, Bold=False, FillType=None, Color=00000000
Cell B226: Value=29. Kring van die Aasvoël, Bold=False, FillType=None, Color=00000000
Cell B227: Value=30. Swart Wolk oor die Kalahari, Bold=False, FillType=None, Color=00000000
Cell B228: Value=31. Wag tot Dagbreek, Bold=False, FillType=None, Color=00000000
Cell B229: Value=32. Wolwe van die Wildernis, Bold=False, FillType=None, Color=00000000
Cell B230: Value=33. Moordenaars van die Kosiesberge, Bold=False, FillType=None, Color=00000000
Cell B231: Value=34. Skerpioen van die Richtersveld, Bold=False, FillType=None, Color=00000000
Cell B232: Value=35. Bloedspoor oor die Kranse, Bold=False, FillType=None, Color=00000000
Cell B233: Value=36. Nag van Verskrikking, Bold=False, FillType=None, Color=00000000
Cell B234: Value=37. Die Wurgbende, Bold=False, FillType=None, Color=00000000
Cell B235: Value=38. Kraaie oor die Wapad, Bold=False, FillType=None, Color=00000000
Cell B236: Value=39. Die Rooi Duiwel, Bold=False, FillType=None, Color=00000000
Cell B237: Value=40. Die Rowers van Koperlus, Bold=False, FillType=None, Color=00000000
Cell B238: Value=41. Spore in die Sand, Bold=False, FillType=None, Color=00000000
Cell B239: Value=42. Engel van Wraak, Bold=False, FillType=None, Color=00000000
Cell B240: Value=43. Die Swart Ruiters, Bold=False, FillType=None, Color=00000000
Cell B241: Value=44. Vyand uit die Nag, Bold=False, FillType=None, Color=00000000
Cell B242: Value=45. Die Geheim van Ratelberg, Bold=False, FillType=None, Color=00000000
Cell B243: Value=46. En hoër Styg die Waters, Bold=False, FillType=None, Color=00000000
Cell B244: Value=47. Die Blinde Skut, Bold=False, FillType=None, Color=00000000
Cell B245: Value=48. Ruiters in die Nag, Bold=False, FillType=None, Color=00000000
Cell B246: Value=49. Die Vermiste Bruid, Bold=False, FillType=None, Color=00000000
Cell B247: Value=50. Draers van Onheil, Bold=False, FillType=None, Color=00000000
Cell B248: Value=51. Die Skat van Hanssen, Bold=False, FillType=None, Color=00000000
Cell B249: Value=52. Spanning op Blinkplok, Bold=False, FillType=None, Color=00000000
Cell B250: Value=53. Die Stryd van Elsa Oelrich, Bold=False, FillType=None, Color=00000000
Cell B251: Value=54. Die Verwoester, Bold=False, FillType=None, Color=00000000
Cell B252: Value=55. Waar die Kraai Waak, Bold=False, FillType=None, Color=00000000
Cell B253: Value=56. Die Wolf, Bold=False, FillType=None, Color=00000000
Cell B254: Value=57. Sluipers in Swart, Bold=False, FillType=None, Color=00000000
Cell B255: Value=58. Wolwe in Skaapsklere, Bold=False, FillType=None, Color=00000000
Cell B256: Value=59. Die Halfmaanspoor, Bold=False, FillType=None, Color=00000000
Cell B257: Value=60. Die Skatte van Oewerplaas, Bold=False, FillType=None, Color=00000000
Cell B258: Value=61. Skat van Bloed, Bold=False, FillType=None, Color=00000000
Cell B259: Value=62. Die Kluisenaar van Laaste Rus, Bold=False, FillType=None, Color=00000000
Cell B260: Value=63. Bloed oor die Molopo, Bold=False, FillType=None, Color=00000000
Cell B261: Value=64. Job van Babelskop, Bold=False, FillType=None, Color=00000000
Cell B262: Value=65. Die Perdedief van Grootrivier, Bold=False, FillType=None, Color=00000000
Cell B263: Value=66. Die Plaasstelers, Bold=False, FillType=None, Color=00000000
Cell B264: Value=67. Slagoffers van die Richtersveld, Bold=False, FillType=None, Color=00000000
Cell B265: Value=68. Wit Koning van die Boesmans, Bold=False, FillType=None, Color=00000000
Cell B266: Value=69. Sandpad van die Dood, Bold=False, FillType=None, Color=00000000
Cell B267: Value=70. Huis onder die Kranse, Bold=False, FillType=None, Color=00000000
Cell B268: Value=71. Die Spookruiters, Bold=False, FillType=None, Color=00000000
Cell B269: Value=72. Wandelaar in die Nag, Bold=False, FillType=None, Color=00000000
Cell B270: Value=73. Plaas van Smart, Bold=False, FillType=None, Color=00000000
Cell B271: Value=74. Bloedspoor na die Berge, Bold=False, FillType=None, Color=00000000
